timestamp,alert_id,device_id,device_type,ward,criticality_tier,life_support,src_ip,dst_ip,src_port,dst_port,protocol,packet_size,packet_rate,packets_per_sec,unique_ports,failed_connections,bytes_sent,bytes_received,flow_duration,hour_of_day,day_of_week,is_night,is_weekend,attack_type,attack_severity,network_anomaly_score,behavioral_anomaly_score,time_anomaly_score,group_id,campaign_id,actual_priority,predicted_priority,confidence_score,prediction_correct,match_status,alerts_in_group,group_priority
2024-02-13 16:10:10,ALT_160894,HOME_ESP32_FALL_001,ESP32_Fall_Detection,Home_Care,6,False,192.168.32.135,10.0.9.226,41830,443,WiFi,1427,1068,17.8,36,103,1524036,539491,57.46,16,1,False,False,wifi_deauth,16,0.961011,0.616793,0.539537,GRP_32584,CAMP_043,LOW,MEDIUM,0.628823,0,INCORRECT,1,MEDIUM
2024-01-31 20:03:23,ALT_849495,OPD_ESP32_HR_001,ESP32_Pulse_Oximeter,OPD,5,False,192.168.9.173,10.0.5.204,63884,56908,BLE,624,1646,27.43,22,150,1027104,320510,22.44,20,2,False,False,replay_attack,35,0.650037,0.940745,0.292655,GRP_33218,CAMP_002,MEDIUM,MEDIUM,1.0,1,CORRECT,1,MEDIUM
2024-02-03 12:45:01,ALT_360339,ER_ESP32_HR_001,ESP32_Pulse_Oximeter,Emergency,9,True,192.168.43.138,10.0.1.19,31089,1883,MQTT,1390,333,5.55,13,53,462870,323876,36.69,12,5,False,True,mitm_ssl_strip,38,0.881841,0.587546,0.510816,GRP_20392,CAMP_018,INFO,INFO,1.0,1,CORRECT,1,INFO
2024-02-01 13:31:23,ALT_261448,REHAB_ESP32_TEMP_001,ESP32_Temperature,Rehabilitation,5,False,192.168.24.161,10.0.7.201,19687,80,HTTP,1944,596,9.93,49,90,1158624,364681,14.4,13,3,False,False,mitm_ssl_strip,38,0.909499,0.554425,0.406458,GRP_18346,CAMP_012,CRITICAL,CRITICAL,1.0,1,CORRECT,1,CRITICAL
2024-01-31 09:46:20,ALT_975088,HOME_ESP32_HR_001,ESP32_Pulse_Oximeter,Home_Care,5,False,192.168.48.171,10.0.2.109,18308,51360,BLE,676,1360,22.67,25,192,919360,607171,4.9,9,2,False,False,wifi_deauth,25,0.906076,0.656902,0.191082,GRP_23537,CAMP_043,MEDIUM,MEDIUM,1.0,1,CORRECT,1,MEDIUM
2024-01-15 02:15:21,ALT_907991,WARD_ESP32_HR_001,ESP32_Pulse_Oximeter,General_Ward,7,False,192.168.24.14,10.0.8.84,1645,62925,BLE,1663,1620,27.0,10,98,2694060,1444946,51.99,2,0,True,False,replay_attack,19,0.73444,0.707716,0.26707,GRP_38913,CAMP_014,LOW,LOW,0.918184,1,CORRECT,1,LOW
2024-01-31 11:54:47,ALT_813548,ER_ESP32_TEMP_001,ESP32_Temperature,Emergency,7,False,192.168.46.94,10.0.1.242,51266,80,HTTP,588,318,5.3,7,192,186984,88866,21.88,11,2,False,False,firmware_exploit,45,0.985073,0.859184,0.358197,GRP_35038,CAMP_038,INFO,INFO,1.0,1,CORRECT,1,INFO
2024-02-01 02:15:19,ALT_695984,OPD_ESP32_ENV_001,ESP32_Environment,OPD,4,False,192.168.42.105,10.0.1.150,46576,80,HTTP,930,1126,18.77,44,123,1047180,439049,53.85,2,3,True,False,mitm_ssl_strip,38,0.7267,0.556115,0.475313,GRP_21553,CAMP_037,LOW,LOW,0.995724,1,CORRECT,1,LOW
2024-02-08 20:33:47,ALT_227773,ER_ESP32_HR_001,ESP32_Pulse_Oximeter,Emergency,9,True,192.168.2.121,10.0.3.105,25375,8883,MQTT,1189,996,16.6,13,70,1184244,703833,56.51,20,3,False,False,mitm_ssl_strip,38,0.814523,0.779292,0.172304,GRP_19361,CAMP_018,LOW,LOW,1.0,1,CORRECT,1,LOW
2024-01-19 08:37:06,ALT_485512,ICU_ESP32_ECG_001,ESP32_ECG_Monitor,ICU,10,True,192.168.49.69,10.0.5.74,29937,8883,MQTT,1175,1200,20.0,12,73,1410000,673833,25.1,8,4,False,False,ble_spoofing,30,0.637568,0.518178,0.264141,GRP_1773,CAMP_004,INFO,INFO,0.972083,1,CORRECT,1,INFO
2024-01-22 19:17:01,ALT_468629,HOME_ESP32_TEMP_001,ESP32_Temperature,Home_Care,4,False,192.168.4.164,10.0.10.189,22071,443,HTTPS,1542,121,2.02,18,141,186582,100481,20.1,19,0,False,False,replay_attack,28,0.77282,0.74103,0.368124,GRP_15604,CAMP_003,LOW,LOW,0.98509,1,CORRECT,1,LOW
2024-01-31 04:14:49,ALT_721125,WARD_ESP32_TEMP_001,ESP32_Temperature,General_Ward,6,False,192.168.50.7,10.0.6.158,38122,80,HTTP,531,632,10.53,18,131,335592,189499,12.54,4,2,True,False,buffer_overflow,42,0.782081,0.764321,0.199146,GRP_2183,CAMP_005,HIGH,HIGH,0.871676,1,CORRECT,1,HIGH
2024-02-12 19:23:42,ALT_813956,HOME_ESP32_TEMP_001,ESP32_Temperature,Home_Care,4,False,192.168.24.110,10.0.2.78,17216,443,HTTPS,688,1598,26.63,25,76,1099424,488242,48.39,19,0,False,False,mitm_ssl_strip,38,0.747823,0.757796,0.429051,GRP_21239,CAMP_040,INFO,INFO,1.0,1,CORRECT,1,INFO
2024-02-10 00:21:37,ALT_615437,ER_ESP32_TEMP_001,ESP32_Temperature,Emergency,7,False,192.168.22.208,10.0.3.170,55974,80,HTTP,1298,1411,23.52,18,82,1831478,696147,3.61,0,5,True,True,firmware_exploit,42,0.81135,0.923613,0.53117,GRP_30903,CAMP_038,INFO,INFO,1.0,1,CORRECT,1,INFO
2024-01-21 20:24:34,ALT_350252,ER_ESP32_HR_001,ESP32_Pulse_Oximeter,Emergency,9,True,192.168.47.33,10.0.1.41,26368,1883,MQTT,750,998,16.63,34,20,748500,283749,51.71,20,6,False,True,replay_attack,28,0.939158,0.824721,0.451988,GRP_16676,CAMP_015,INFO,INFO,1.0,1,CORRECT,1,INFO
2024-01-24 13:20:33,ALT_561416,HOME_ESP32_HR_001,ESP32_Pulse_Oximeter,Home_Care,5,False,192.168.28.182,10.0.5.131,40713,61776,BLE,1700,1937,32.28,7,20,3292900,1706849,53.01,13,2,False,False,buffer_overflow,45,0.600297,0.617784,0.394367,GRP_37789,CAMP_036,INFO,INFO,1.0,1,CORRECT,1,INFO
2024-01-21 07:07:46,ALT_504623,ER_ESP32_HR_001,ESP32_Pulse_Oximeter,Emergency,9,True,192.168.28.70,10.0.3.120,49223,1883,MQTT,1216,470,7.83,14,54,571520,248470,22.6,7,6,False,True,buffer_overflow,42,0.773903,0.694581,0.508594,GRP_1717,CAMP_027,MEDIUM,MEDIUM,0.901415,1,CORRECT,1,MEDIUM
2024-02-12 12:45:41,ALT_919972,WARD_ESP32_FALL_001,ESP32_Fall_Detection,General_Ward,7,False,192.168.50.132,10.0.10.193,18833,8080,WiFi,1830,196,3.27,30,68,358680,133190,46.64,12,0,False,False,buffer_overflow,40,0.913615,0.587392,0.270772,GRP_34874,CAMP_005,INFO,INFO,0.989222,1,CORRECT,1,INFO
2024-01-24 02:51:11,ALT_639588,REHAB_ESP32_TEMP_001,ESP32_Temperature,Rehabilitation,5,False,192.168.33.103,10.0.7.22,2514,80,HTTP,1416,627,10.45,16,16,887832,476150,10.26,2,2,True,False,wifi_deauth,25,0.690174,0.807486,0.226773,GRP_6355,CAMP_008,INFO,INFO,0.994,1,CORRECT,1,INFO
2024-02-05 06:35:56,ALT_839320,REHAB_ESP32_FALL_001,ESP32_Fall_Detection,Rehabilitation,7,False,192.168.29.93,10.0.3.91,60694,80,WiFi,1635,709,11.82,28,177,1159215,409711,38.32,6,0,False,False,firmware_exploit,45,0.681968,0.920824,0.462411,GRP_3172,CAMP_033,MEDIUM,MEDIUM,0.976415,1,CORRECT,1,MEDIUM
2024-01-28 11:58:09,ALT_417690,ICU_ESP32_ECG_001,ESP32_ECG_Monitor,ICU,10,True,192.168.2.203,10.0.1.205,59311,8883,MQTT,1925,981,16.35,41,150,1888425,765810,22.48,11,6,False,True,wifi_deauth,25,0.682196,0.903088,0.307975,GRP_13301,CAMP_013,CRITICAL,CRITICAL,0.973345,1,CORRECT,1,CRITICAL
2024-02-03 13:30:47,ALT_567160,WARD_ESP32_HR_001,ESP32_Pulse_Oximeter,General_Ward,7,False,192.168.23.227,10.0.7.72,44295,60868,BLE,1983,640,10.67,46,195,1269120,800299,14.27,13,5,False,True,firmware_exploit,45,0.671,0.819011,0.371995,GRP_13264,CAMP_021,MEDIUM,MEDIUM,0.920907,1,CORRECT,1,MEDIUM
2024-02-06 21:24:13,ALT_188114,ER_ESP32_HR_001,ESP32_Pulse_Oximeter,Emergency,9,True,192.168.46.233,10.0.5.164,35187,1883,MQTT,1065,1376,22.93,17,97,1465440,507605,22.74,21,1,False,False,mitm_ssl_strip,38,0.760068,0.787703,0.316747,GRP_15272,CAMP_018,LOW,LOW,0.989606,1,CORRECT,1,LOW
2024-02-02 20:57:02,ALT_982523,WARD_ESP32_HR_001,ESP32_Pulse_Oximeter,General_Ward,7,False,192.168.1.191,10.0.1.15,38001,52124,BLE,1912,1862,31.03,26,113,3560144,1920436,11.08,20,4,False,False,ble_spoofing,30,0.890974,0.654523,0.551236,GRP_0149,CAMP_024,MEDIUM,MEDIUM,1.0,1,CORRECT,1,MEDIUM
2024-02-11 16:42:46,ALT_880522,HOME_ESP32_FALL_001,ESP32_Fall_Detection,Home_Care,6,False,192.168.27.235,10.0.3.197,28267,8080,WiFi,1923,855,14.25,38,27,1644165,550175,15.41,16,6,False,True,wifi_deauth,25,0.853218,0.74454,0.551409,GRP_27460,CAMP_043,HIGH,HIGH,0.806329,1,CORRECT,1,HIGH
2024-02-01 06:08:27,ALT_379733,ICU_ESP32_ECG_001,ESP32_ECG_Monitor,ICU,10,True,192.168.38.244,10.0.6.222,32604,8883,MQTT,1938,187,3.12,6,180,362406,220822,45.44,6,3,False,False,mitm_ssl_strip,38,0.71501,0.529513,0.174629,GRP_26030,CAMP_042,INFO,INFO,0.989519,1,CORRECT,1,INFO
2024-02-10 04:32:32,ALT_298000,OPD_ESP32_ENV_001,ESP32_Environment,OPD,4,False,192.168.39.23,10.0.6.167,15028,80,HTTP,1490,1013,16.88,11,12,1509370,603523,42.09,4,5,True,True,buffer_overflow,32,0.657104,0.579422,0.494185,GRP_32816,CAMP_020,LOW,LOW,0.976284,1,CORRECT,1,LOW
2024-01-24 20:26:32,ALT_328977,HOME_ESP32_TEMP_001,ESP32_Temperature,Home_Care,4,False,192.168.28.27,10.0.10.185,9409,443,HTTPS,1640,1706,28.43,35,108,2797840,1426035,49.42,20,2,False,False,wifi_deauth,25,0.861438,0.877868,0.273874,GRP_20866,CAMP_043,MEDIUM,MEDIUM,0.959548,1,CORRECT,1,MEDIUM
2024-02-09 20:01:23,ALT_983328,WARD_ESP32_HR_001,ESP32_Pulse_Oximeter,General_Ward,7,False,192.168.34.152,10.0.6.50,59222,50653,BLE,1146,1234,20.57,17,168,1414164,495260,39.71,20,4,False,False,ddos,40,0.910554,0.634908,0.478376,GRP_13509,CAMP_011,LOW,LOW,0.957911,1,CORRECT,1,LOW
2024-01-16 21:45:25,ALT_388904,OPD_ESP32_HR_001,ESP32_Pulse_Oximeter,OPD,5,False,192.168.38.12,10.0.5.131,57677,58088,BLE,831,643,10.72,14,180,534333,163146,0.58,21,1,False,False,mqtt_injection,35,0.872125,0.78819,0.526974,GRP_24668,CAMP_016,LOW,LOW,0.994314,1,CORRECT,1,LOW
2024-01-19 21:02:18,ALT_765395,ICU_ESP32_ECG_002,ESP32_ECG_Monitor,ICU,9,True,192.168.6.28,10.0.10.132,64907,8883,MQTT,1584,359,5.98,43,96,568656,357872,29.06,21,4,False,False,replay_attack,28,0.745418,0.781944,0.277586,GRP_27859,CAMP_041,MEDIUM,MEDIUM,0.96065,1,CORRECT,1,MEDIUM
2024-02-14 02:55:45,ALT_184728,ICU_ESP32_TEMP_001,ESP32_Temperature,ICU,8,False,192.168.20.14,10.0.3.8,64915,1883,MQTT,1765,127,2.12,16,155,224155,124929,35.52,2,2,True,False,replay_attack,24,0.718729,0.789745,0.177133,GRP_33325,CAMP_041,HIGH,HIGH,0.860076,1,CORRECT,1,HIGH
2024-01-27 08:38:45,ALT_196673,WARD_ESP32_HR_001,ESP32_Pulse_Oximeter,General_Ward,7,False,192.168.15.216,10.0.8.110,2136,52104,BLE,590,1792,29.87,7,107,1057280,574138,17.59,8,5,False,True,ddos,40,0.804512,0.529929,0.512007,GRP_34626,CAMP_011,LOW,LOW,0.956141,1,CORRECT,1,LOW
2024-01-23 21:28:04,ALT_628523,HOME_ESP32_FALL_001,ESP32_Fall_Detection,Home_Care,6,False,192.168.40.153,10.0.2.88,59159,443,WiFi,1146,868,14.47,38,48,994728,567885,32.01,21,1,False,False,firmware_exploit,45,0.697373,0.70759,0.310499,GRP_21783,CAMP_026,MEDIUM,MEDIUM,1.0,1,CORRECT,1,MEDIUM
2024-01-26 19:17:19,ALT_865312,ER_ESP32_FALL_001,ESP32_Fall_Detection,Emergency,8,False,192.168.3.45,10.0.4.253,25710,8080,WiFi,1401,254,4.23,32,188,355854,112105,7.16,19,4,False,False,wifi_deauth,25,0.836715,0.583068,0.240703,GRP_10200,CAMP_034,MEDIUM,MEDIUM,1.0,1,CORRECT,1,MEDIUM
2024-01-23 15:00:07,ALT_585341,OPD_ESP32_TEMP_001,ESP32_Temperature,OPD,5,False,192.168.36.190,10.0.1.56,31596,8883,MQTT,1679,579,9.65,15,80,972141,394526,6.66,15,1,False,False,ble_spoofing,30,0.628805,0.638133,0.294777,GRP_12233,CAMP_029,LOW,LOW,0.978204,1,CORRECT,1,LOW
2024-01-26 11:37:55,ALT_968561,HOME_ESP32_TEMP_001,ESP32_Temperature,Home_Care,4,False,192.168.31.59,10.0.3.3,60872,443,HTTPS,916,1416,23.6,36,144,1297056,796292,10.1,11,4,False,False,mqtt_injection,35,0.666412,0.776324,0.296705,GRP_16694,CAMP_025,MEDIUM,MEDIUM,0.9791,1,CORRECT,1,MEDIUM
2024-02-06 21:50:55,ALT_410329,WARD_ESP32_ENV_001,ESP32_Environment,General_Ward,5,False,192.168.39.52,10.0.6.98,9414,80,HTTP,1767,299,4.98,30,105,528333,178702,39.67,21,1,False,False,mitm_ssl_strip,38,0.981059,0.5429,0.444219,GRP_15258,CAMP_009,LOW,LOW,0.946496,1,CORRECT,1,LOW
2024-01-31 12:37:24,ALT_914692,ICU_ESP32_TEMP_001,ESP32_Temperature,ICU,8,False,192.168.41.173,10.0.2.166,4147,8883,MQTT,1994,572,9.53,42,75,1140568,402533,6.28,12,2,False,False,buffer_overflow,42,0.60442,0.936149,0.578314,GRP_19465,CAMP_030,INFO,INFO,1.0,1,CORRECT,1,INFO
2024-02-02 01:46:11,ALT_738880,WARD_ESP32_TEMP_001,ESP32_Temperature,General_Ward,6,False,192.168.7.106,10.0.7.111,2537,80,HTTP,964,638,10.63,14,197,615032,334217,51.76,1,4,True,False,replay_attack,28,0.602203,0.525204,0.423279,GRP_11493,CAMP_014,MEDIUM,MEDIUM,0.978917,1,CORRECT,1,MEDIUM
2024-01-18 23:57:35,ALT_558299,WARD_ESP32_ENV_001,ESP32_Environment,General_Ward,5,False,192.168.4.71,10.0.6.40,30235,80,HTTP,1438,650,10.83,2,20,934700,558337,31.01,23,3,True,False,mitm_ssl_strip,38,0.722756,0.7775,0.31306,GRP_24361,CAMP_009,MEDIUM,MEDIUM,1.0,1,CORRECT,1,MEDIUM
2024-01-29 10:58:52,ALT_179126,WARD_ESP32_FALL_001,ESP32_Fall_Detection,General_Ward,7,False,192.168.10.207,10.0.1.76,16024,8080,WiFi,1633,640,10.67,11,102,1045120,519298,44.4,10,0,False,False,replay_attack,28,0.926781,0.798014,0.223102,GRP_0157,CAMP_014,HIGH,HIGH,0.962126,1,CORRECT,1,HIGH
2024-01-28 09:21:16,ALT_809464,ICU_ESP32_ECG_001,ESP32_ECG_Monitor,ICU,10,True,192.168.9.150,10.0.8.242,61819,1883,MQTT,1771,1013,16.88,42,185,1794023,916510,23.37,9,6,False,True,wifi_deauth,25,0.704959,0.637554,0.506612,GRP_6962,CAMP_013,LOW,LOW,0.965786,1,CORRECT,1,LOW
2024-02-11 04:53:13,ALT_102767,OPD_ESP32_TEMP_001,ESP32_Temperature,OPD,5,False,192.168.18.208,10.0.5.117,52041,8883,MQTT,1462,1030,17.17,30,14,1505860,861936,15.62,4,6,True,True,wifi_deauth,25,0.797614,0.601719,0.521972,GRP_17401,CAMP_010,LOW,LOW,0.995,1,CORRECT,1,LOW
2024-01-24 00:23:31,ALT_469209,WARD_ESP32_TEMP_001,ESP32_Temperature,General_Ward,6,False,192.168.9.43,10.0.3.153,11656,80,HTTP,1144,1955,32.58,50,135,2236520,1221162,8.22,0,2,True,False,firmware_exploit,45,0.755214,0.581409,0.178444,GRP_34564,CAMP_021,CRITICAL,CRITICAL,0.954139,1,CORRECT,1,CRITICAL
2024-02-01 04:10:09,ALT_176126,ER_ESP32_TEMP_001,ESP32_Temperature,Emergency,7,False,192.168.21.86,10.0.8.227,24294,80,HTTP,1324,921,15.35,39,198,1219404,386092,27.19,4,3,True,False,wifi_deauth,25,0.794409,0.826805,0.592845,GRP_12380,CAMP_034,LOW,LOW,1.0,1,CORRECT,1,LOW
2024-02-10 09:35:05,ALT_394520,ICU_ESP32_ECG_002,ESP32_ECG_Monitor,ICU,9,True,192.168.25.59,10.0.1.163,40714,8883,MQTT,1900,1666,27.77,34,154,3165400,1107801,37.86,9,5,False,True,wifi_deauth,25,0.811456,0.55108,0.16231,GRP_4840,CAMP_013,LOW,LOW,0.96133,1,CORRECT,1,LOW
2024-01-20 00:26:58,ALT_621099,ICU_ESP32_HR_001,ESP32_Pulse_Oximeter,ICU,10,True,192.168.19.177,10.0.10.15,4431,1883,MQTT,1607,643,10.72,35,118,1033301,339602,7.12,0,5,True,True,firmware_exploit,45,0.666537,0.578658,0.352229,GRP_16350,CAMP_044,HIGH,CRITICAL,0.81937,0,INCORRECT,1,CRITICAL
2024-01-24 18:03:40,ALT_121042,ER_ESP32_TEMP_001,ESP32_Temperature,Emergency,7,False,192.168.27.236,10.0.7.199,18018,80,HTTP,1162,497,8.28,4,102,577514,306082,49.91,18,2,False,False,ble_spoofing,36,0.725405,0.662423,0.426369,GRP_37159,CAMP_001,INFO,INFO,1.0,1,CORRECT,1,INFO
2024-01-25 23:26:30,ALT_712665,WARD_ESP32_TEMP_002,ESP32_Temperature,General_Ward,6,False,192.168.42.40,10.0.8.62,49668,1883,MQTT,1906,1235,20.58,22,100,2353910,1224185,51.99,23,3,True,False,ddos,40,0.816983,0.719988,0.347464,GRP_26913,CAMP_011,MEDIUM,MEDIUM,0.864339,1,CORRECT,1,MEDIUM
2024-02-12 16:14:35,ALT_167373,HOME_ESP32_TEMP_001,ESP32_Temperature,Home_Care,4,False,192.168.36.72,10.0.10.70,18467,443,HTTPS,1683,1536,25.6,15,193,2585088,970016,5.13,16,0,False,False,wifi_deauth,25,0.900465,0.777672,0.569089,GRP_11919,CAMP_043,LOW,LOW,0.92559,1,CORRECT,1,LOW
2024-02-02 14:20:50,ALT_990999,ER_ESP32_TEMP_001,ESP32_Temperature,Emergency,7,False,192.168.18.63,10.0.1.164,13484,80,HTTP,1169,368,6.13,15,34,430192,276644,29.0,14,4,False,False,buffer_overflow,45,0.65766,0.662945,0.498516,GRP_37051,CAMP_027,INFO,INFO,0.9635,1,CORRECT,1,INFO
2024-01-26 10:45:37,ALT_335502,ER_ESP32_TEMP_001,ESP32_Temperature,Emergency,7,False,192.168.47.230,10.0.5.203,47813,80,HTTP,891,1004,16.73,39,165,894564,579572,40.08,10,4,False,False,ble_spoofing,30,0.609763,0.862609,0.2536,GRP_4211,CAMP_001,CRITICAL,CRITICAL,0.988,1,CORRECT,1,CRITICAL
2024-02-11 01:23:27,ALT_890193,ICU_ESP32_ECG_001,ESP32_ECG_Monitor,ICU,10,True,192.168.45.96,10.0.4.122,24057,8883,MQTT,1880,1824,30.4,26,122,3429120,2298368,31.09,1,6,True,True,mitm_ssl_strip,38,0.798153,0.734962,0.298621,GRP_22794,CAMP_042,INFO,INFO,1.0,1,CORRECT,1,INFO
2024-02-06 05:31:45,ALT_926980,ICU_ESP32_TEMP_001,ESP32_Temperature,ICU,8,False,192.168.44.236,10.0.4.74,4347,8883,MQTT,785,1190,19.83,27,120,934150,649375,54.97,5,1,True,False,ddos,40,0.78858,0.581358,0.328144,GRP_0108,CAMP_022,LOW,LOW,0.97244,1,CORRECT,1,LOW
2024-01-16 03:49:14,ALT_811983,ER_ESP32_HR_001,ESP32_Pulse_Oximeter,Emergency,9,True,192.168.13.30,10.0.3.205,15462,8883,MQTT,1673,733,12.22,7,187,1226309,611160,27.47,3,1,True,False,mqtt_injection,37,0.700835,0.508915,0.283769,GRP_35762,CAMP_028,LOW,LOW,0.930176,1,CORRECT,1,LOW
2024-02-01 22:37:02,ALT_182653,ICU_ESP32_ECG_001,ESP32_ECG_Monitor,ICU,10,True,192.168.27.220,10.0.2.182,56678,8883,MQTT,895,1806,30.1,32,151,1616370,977918,17.45,22,3,False,False,ddos,40,0.623361,0.559216,0.31099,GRP_1780,CAMP_022,LOW,LOW,0.986771,1,CORRECT,1,LOW
2024-02-12 12:16:10,ALT_992269,ICU_ESP32_TEMP_001,ESP32_Temperature,ICU,8,False,192.168.7.250,10.0.1.139,22818,1883,MQTT,834,515,8.58,29,90,429510,143513,45.8,12,0,False,False,mitm_ssl_strip,38,0.97911,0.605676,0.22801,GRP_28649,CAMP_042,MEDIUM,MEDIUM,1.0,1,CORRECT,1,MEDIUM
2024-02-03 17:14:44,ALT_540891,REHAB_ESP32_FALL_001,ESP32_Fall_Detection,Rehabilitation,7,False,192.168.19.157,10.0.4.130,28279,8080,WiFi,1909,1175,19.58,34,15,2243075,1426986,38.42,17,5,False,True,ble_spoofing,30,0.64556,0.817126,0.351403,GRP_22228,CAMP_032,CRITICAL,CRITICAL,0.944546,1,CORRECT,1,CRITICAL
2024-01-30 20:45:16,ALT_568422,WARD_ESP32_FALL_001,ESP32_Fall_Detection,General_Ward,7,False,192.168.18.219,10.0.10.196,57576,8080,WiFi,572,273,4.55,25,57,156156,80344,16.97,20,1,False,False,replay_attack,28,0.61907,0.89333,0.359342,GRP_18200,CAMP_014,MEDIUM,MEDIUM,1.0,1,CORRECT,1,MEDIUM
2024-02-09 07:36:10,ALT_668948,HOME_ESP32_TEMP_001,ESP32_Temperature,Home_Care,4,False,192.168.2.83,10.0.3.81,44400,443,HTTPS,993,190,3.17,46,126,188670,124456,55.98,7,4,False,False,replay_attack,28,0.825285,0.52705,0.503299,GRP_6206,CAMP_003,LOW,LOW,0.848157,1,CORRECT,1,LOW
2024-01-16 10:50:31,ALT_797201,HOME_ESP32_FALL_001,ESP32_Fall_Detection,Home_Care,6,False,192.168.3.252,10.0.1.14,25608,443,WiFi,1964,1468,24.47,13,15,2883152,1496014,30.69,10,1,False,False,mqtt_injection,35,0.831844,0.623265,0.371271,GRP_20721,CAMP_025,HIGH,HIGH,0.902736,1,CORRECT,1,HIGH
2024-02-13 00:30:11,ALT_828485,HOME_ESP32_TEMP_001,ESP32_Temperature,Home_Care,4,False,192.168.46.253,10.0.4.115,48901,443,HTTPS,1788,1299,21.65,13,132,2322612,807345,17.21,0,1,True,False,replay_attack,28,0.871952,0.598429,0.382063,GRP_28698,CAMP_003,MEDIUM,MEDIUM,1.0,1,CORRECT,1,MEDIUM
2024-01-21 18:18:22,ALT_911349,OPD_ESP32_TEMP_001,ESP32_Temperature,OPD,5,False,192.168.14.212,10.0.5.145,45260,8883,MQTT,699,1778,29.63,20,93,1242822,415274,37.85,18,6,False,True,ddos,45,0.947112,0.651452,0.425201,GRP_39056,CAMP_017,CRITICAL,CRITICAL,0.994643,1,CORRECT,1,CRITICAL
2024-01-16 19:05:50,ALT_446809,REHAB_ESP32_TEMP_001,ESP32_Temperature,Rehabilitation,5,False,192.168.29.166,10.0.1.49,3069,80,HTTP,1035,869,14.48,10,156,899415,494791,5.8,19,1,False,False,ddos,45,0.709822,0.80669,0.232718,GRP_34287,CAMP_039,CRITICAL,CRITICAL,0.991944,1,CORRECT,1,CRITICAL
2024-02-01 10:34:52,ALT_257445,HOME_ESP32_TEMP_001,ESP32_Temperature,Home_Care,4,False,192.168.19.166,10.0.2.93,59532,443,HTTPS,1483,608,10.13,33,154,901664,541264,29.81,10,3,False,False,buffer_overflow,42,0.639295,0.59077,0.438296,GRP_16576,CAMP_036,INFO,INFO,1.0,1,CORRECT,1,INFO
2024-02-12 21:30:40,ALT_904792,ICU_ESP32_ECG_002,ESP32_ECG_Monitor,ICU,9,True,192.168.25.160,10.0.4.211,31787,8883,MQTT,1538,1595,26.58,16,104,2453110,1340905,48.7,21,0,False,False,ddos,40,0.73042,0.810407,0.287784,GRP_25854,CAMP_022,INFO,INFO,1.0,1,CORRECT,1,INFO
2024-02-13 15:25:47,ALT_602783,ER_ESP32_TEMP_001,ESP32_Temperature,Emergency,7,False,192.168.50.32,10.0.6.83,33082,80,HTTP,622,1295,21.58,49,35,805490,360332,30.41,15,1,False,False,ddos,30,0.864235,0.543379,0.338747,GRP_31581,CAMP_007,INFO,INFO,1.0,1,CORRECT,1,INFO
2024-02-14 08:30:16,ALT_148266,WARD_ESP32_TEMP_002,ESP32_Temperature,General_Ward,6,False,192.168.22.23,10.0.1.145,2367,1883,MQTT,1921,919,15.32,13,42,1765399,667482,29.83,8,2,False,False,mqtt_injection,35,0.795294,0.558844,0.171837,GRP_23152,CAMP_048,MEDIUM,MEDIUM,1.0,1,CORRECT,1,MEDIUM
2024-01-15 12:52:11,ALT_410944,OPD_ESP32_ENV_001,ESP32_Environment,OPD,4,False,192.168.31.24,10.0.8.73,61271,80,HTTP,864,1929,32.15,48,126,1666656,1069596,22.51,12,0,False,False,mqtt_injection,41,0.728746,0.79245,0.511481,GRP_39207,CAMP_016,INFO,INFO,0.963753,1,CORRECT,1,INFO
2024-01-19 09:58:38,ALT_294054,OPD_ESP32_TEMP_001,ESP32_Temperature,OPD,5,False,192.168.20.39,10.0.6.239,32358,1883,MQTT,1148,966,16.1,46,73,1108968,727784,9.16,9,4,False,False,mitm_ssl_strip,38,0.736027,0.575206,0.444829,GRP_30136,CAMP_037,LOW,LOW,0.839249,1,CORRECT,1,LOW
2024-01-28 06:20:24,ALT_832917,ICU_ESP32_HR_001,ESP32_Pulse_Oximeter,ICU,10,True,192.168.11.26,10.0.3.231,50997,8883,MQTT,577,1349,22.48,9,185,778373,381455,0.23,6,6,False,True,ddos,40,0.739083,0.916669,0.150626,GRP_17515,CAMP_022,HIGH,HIGH,0.897533,1,CORRECT,1,HIGH
2024-01-21 13:40:56,ALT_140682,REHAB_ESP32_TEMP_001,ESP32_Temperature,Rehabilitation,5,False,192.168.29.48,10.0.7.23,25188,80,HTTP,576,315,5.25,38,145,181440,120039,49.74,13,6,False,True,ble_spoofing,30,0.83127,0.653042,0.151636,GRP_25284,CAMP_032,MEDIUM,MEDIUM,1.0,1,CORRECT,1,MEDIUM
2024-02-10 22:41:36,ALT_319289,ICU_ESP32_ECG_002,ESP32_ECG_Monitor,ICU,9,True,192.168.15.130,10.0.3.100,41012,8883,MQTT,589,1831,30.52,40,93,1078459,430659,16.48,22,5,False,True,wifi_deauth,25,0.818357,0.932012,0.322551,GRP_6401,CAMP_013,LOW,LOW,0.852294,1,CORRECT,1,LOW
