timestamp,alert_id,device_id,device_type,ward,criticality_tier,life_support,src_ip,dst_ip,src_port,dst_port,protocol,packet_size,packet_rate,packets_per_sec,unique_ports,failed_connections,bytes_sent,bytes_received,flow_duration,hour_of_day,day_of_week,is_night,is_weekend,attack_type,attack_severity,network_anomaly_score,behavioral_anomaly_score,time_anomaly_score,group_id,campaign_id,actual_priority,predicted_priority,confidence_score,prediction_correct,match_status
2024-02-10 22:44:51,ALT_933836,WARD_ESP32_ENV_001,ESP32_Environment,General_Ward,5,False,192.168.30.128,10.0.5.149,15599,80,HTTP,417,23,0.38,1,5,9591,3440,37.45,22,5,False,True,normal,0,0.144435,0.164037,0.043987,,,CRITICAL,CRITICAL,0.90345,1,CORRECT
2024-01-31 06:07:40,ALT_763199,WARD_ESP32_ENV_001,ESP32_Environment,General_Ward,5,False,192.168.17.220,10.0.3.57,45228,80,HTTP,319,11,0.18,1,2,3509,1767,58.77,6,2,False,False,normal,0,0.096527,0.195184,0.008987,,,CRITICAL,CRITICAL,0.973799,1,CORRECT
2024-01-31 04:14:49,ALT_721125,WARD_ESP32_TEMP_001,ESP32_Temperature,General_Ward,6,False,192.168.50.7,10.0.6.158,38122,80,HTTP,531,632,10.53,18,131,335592,189499,12.54,4,2,True,False,buffer_overflow,42,0.782081,0.764321,0.199146,GRP_2183,CAMP_005,HIGH,HIGH,0.871676,1,CORRECT
2024-01-18 15:21:30,ALT_140423,OPD_ESP32_TEMP_001,ESP32_Temperature,OPD,5,False,192.168.36.102,10.0.7.78,57827,1883,MQTT,385,21,0.35,1,5,8085,5392,43.61,15,3,False,False,normal,0,0.158091,0.156628,0.069745,,,HIGH,HIGH,0.904372,1,CORRECT
2024-01-27 01:05:51,ALT_285338,ICU_ESP32_TEMP_001,ESP32_Temperature,ICU,8,False,192.168.42.208,10.0.5.102,47825,8883,MQTT,387,25,0.42,1,0,9675,3411,37.77,1,5,True,True,normal,0,0.17416,0.198084,0.051966,,,CRITICAL,CRITICAL,0.991558,1,CORRECT
2024-01-28 11:58:09,ALT_417690,ICU_ESP32_ECG_001,ESP32_ECG_Monitor,ICU,10,True,192.168.2.203,10.0.1.205,59311,8883,MQTT,1925,981,16.35,41,150,1888425,765810,22.48,11,6,False,True,wifi_deauth,25,0.682196,0.903088,0.307975,GRP_13301,CAMP_013,CRITICAL,CRITICAL,0.973345,1,CORRECT
2024-02-11 16:42:46,ALT_880522,HOME_ESP32_FALL_001,ESP32_Fall_Detection,Home_Care,6,False,192.168.27.235,10.0.3.197,28267,8080,WiFi,1923,855,14.25,38,27,1644165,550175,15.41,16,6,False,True,wifi_deauth,25,0.853218,0.74454,0.551409,GRP_27460,CAMP_043,HIGH,HIGH,0.806329,1,CORRECT
2024-02-14 02:55:45,ALT_184728,ICU_ESP32_TEMP_001,ESP32_Temperature,ICU,8,False,192.168.20.14,10.0.3.8,64915,1883,MQTT,1765,127,2.12,16,155,224155,124929,35.52,2,2,True,False,replay_attack,24,0.718729,0.789745,0.177133,GRP_33325,CAMP_041,HIGH,HIGH,0.860076,1,CORRECT
2024-02-12 07:20:41,ALT_652064,HOME_ESP32_TEMP_001,ESP32_Temperature,Home_Care,4,False,192.168.33.236,10.0.10.136,32216,443,HTTPS,285,45,0.75,1,4,12825,6863,24.73,7,0,False,False,normal,0,0.041198,0.035234,0.02065,,,CRITICAL,CRITICAL,0.981333,1,CORRECT
2024-01-29 10:58:52,ALT_179126,WARD_ESP32_FALL_001,ESP32_Fall_Detection,General_Ward,7,False,192.168.10.207,10.0.1.76,16024,8080,WiFi,1633,640,10.67,11,102,1045120,519298,44.4,10,0,False,False,replay_attack,28,0.926781,0.798014,0.223102,GRP_0157,CAMP_014,HIGH,HIGH,0.962126,1,CORRECT
2024-01-24 00:23:31,ALT_469209,WARD_ESP32_TEMP_001,ESP32_Temperature,General_Ward,6,False,192.168.9.43,10.0.3.153,11656,80,HTTP,1144,1955,32.58,50,135,2236520,1221162,8.22,0,2,True,False,firmware_exploit,45,0.755214,0.581409,0.178444,GRP_34564,CAMP_021,CRITICAL,CRITICAL,0.954139,1,CORRECT
2024-02-02 02:14:48,ALT_989852,WARD_ESP32_TEMP_001,ESP32_Temperature,General_Ward,6,False,192.168.15.125,10.0.6.70,32195,80,HTTP,266,34,0.57,1,1,9044,5614,56.71,2,4,True,False,normal,0,0.124549,0.120097,0.030168,,,CRITICAL,CRITICAL,0.983464,1,CORRECT
2024-01-20 00:26:58,ALT_621099,ICU_ESP32_HR_001,ESP32_Pulse_Oximeter,ICU,10,True,192.168.19.177,10.0.10.15,4431,1883,MQTT,1607,643,10.72,35,118,1033301,339602,7.12,0,5,True,True,firmware_exploit,45,0.666537,0.578658,0.352229,GRP_16350,CAMP_044,HIGH,CRITICAL,0.81937,0,INCORRECT
2024-02-02 13:09:39,ALT_302611,HOME_ESP32_FALL_001,ESP32_Fall_Detection,Home_Care,6,False,192.168.2.157,10.0.9.29,60011,8080,WiFi,312,16,0.27,1,4,4992,1894,16.63,13,4,False,False,normal,0,0.024922,0.002356,0.090934,,,CRITICAL,CRITICAL,0.984643,1,CORRECT
2024-01-26 10:45:37,ALT_335502,ER_ESP32_TEMP_001,ESP32_Temperature,Emergency,7,False,192.168.47.230,10.0.5.203,47813,80,HTTP,891,1004,16.73,39,165,894564,579572,40.08,10,4,False,False,ble_spoofing,30,0.609763,0.862609,0.2536,GRP_4211,CAMP_001,CRITICAL,CRITICAL,0.988,1,CORRECT
2024-02-08 12:21:59,ALT_786306,WARD_ESP32_TEMP_001,ESP32_Temperature,General_Ward,6,False,192.168.50.205,10.0.2.226,5921,80,HTTP,425,40,0.67,1,1,17000,6873,12.11,12,3,False,False,normal,0,0.087325,0.157094,0.015626,,,HIGH,HIGH,0.963695,1,CORRECT
2024-02-03 17:14:44,ALT_540891,REHAB_ESP32_FALL_001,ESP32_Fall_Detection,Rehabilitation,7,False,192.168.19.157,10.0.4.130,28279,8080,WiFi,1909,1175,19.58,34,15,2243075,1426986,38.42,17,5,False,True,ble_spoofing,30,0.64556,0.817126,0.351403,GRP_22228,CAMP_032,CRITICAL,CRITICAL,0.944546,1,CORRECT
2024-01-16 10:50:31,ALT_797201,HOME_ESP32_FALL_001,ESP32_Fall_Detection,Home_Care,6,False,192.168.3.252,10.0.1.14,25608,443,WiFi,1964,1468,24.47,13,15,2883152,1496014,30.69,10,1,False,False,mqtt_injection,35,0.831844,0.623265,0.371271,GRP_20721,CAMP_025,HIGH,HIGH,0.902736,1,CORRECT
2024-01-21 18:18:22,ALT_911349,OPD_ESP32_TEMP_001,ESP32_Temperature,OPD,5,False,192.168.14.212,10.0.5.145,45260,8883,MQTT,699,1778,29.63,20,93,1242822,415274,37.85,18,6,False,True,ddos,45,0.947112,0.651452,0.425201,GRP_39056,CAMP_017,CRITICAL,CRITICAL,0.994643,1,CORRECT
2024-01-16 19:05:50,ALT_446809,REHAB_ESP32_TEMP_001,ESP32_Temperature,Rehabilitation,5,False,192.168.29.166,10.0.1.49,3069,80,HTTP,1035,869,14.48,10,156,899415,494791,5.8,19,1,False,False,ddos,45,0.709822,0.80669,0.232718,GRP_34287,CAMP_039,CRITICAL,CRITICAL,0.991944,1,CORRECT
2024-02-13 03:26:35,ALT_420900,OPD_ESP32_ENV_001,ESP32_Environment,OPD,4,False,192.168.6.151,10.0.9.51,44182,80,HTTP,236,22,0.37,1,1,5192,3071,30.54,3,1,True,False,normal,0,0.177458,0.197075,0.081988,,,HIGH,HIGH,0.905534,1,CORRECT
2024-02-03 03:27:47,ALT_763243,ER_ESP32_FALL_001,ESP32_Fall_Detection,Emergency,8,False,192.168.39.238,10.0.10.184,39815,8080,WiFi,352,39,0.65,1,1,13728,8323,14.49,3,5,True,True,normal,0,0.104067,0.144553,0.039593,,,HIGH,HIGH,0.925269,1,CORRECT
2024-01-18 09:12:48,ALT_215780,ICU_ESP32_ECG_001,ESP32_ECG_Monitor,ICU,10,True,192.168.34.202,10.0.9.76,31896,1883,MQTT,400,24,0.4,1,5,9600,5768,34.02,9,3,False,False,normal,0,0.009863,0.033255,0.050405,,,HIGH,HIGH,0.886708,1,CORRECT
2024-02-01 07:12:24,ALT_695007,WARD_ESP32_HR_001,ESP32_Pulse_Oximeter,General_Ward,7,False,192.168.6.146,10.0.4.143,51526,52083,BLE,199,23,0.38,1,5,4577,2089,44.76,7,3,False,False,normal,0,0.004898,0.003834,0.06743,,,HIGH,HIGH,0.848725,1,CORRECT
2024-01-28 06:20:24,ALT_832917,ICU_ESP32_HR_001,ESP32_Pulse_Oximeter,ICU,10,True,192.168.11.26,10.0.3.231,50997,8883,MQTT,577,1349,22.48,9,185,778373,381455,0.23,6,6,False,True,ddos,40,0.739083,0.916669,0.150626,GRP_17515,CAMP_022,HIGH,HIGH,0.897533,1,CORRECT
2024-02-11 11:54:52,ALT_254378,ICU_ESP32_TEMP_001,ESP32_Temperature,ICU,8,False,192.168.9.95,10.0.8.52,52764,1883,MQTT,331,10,0.17,1,0,3310,1930,14.29,11,6,False,True,normal,0,0.137489,0.187436,0.09721,,,HIGH,HIGH,0.911619,1,CORRECT
2024-01-22 11:08:03,ALT_262611,WARD_ESP32_ENV_001,ESP32_Environment,General_Ward,5,False,192.168.14.112,10.0.2.208,61367,80,HTTP,285,16,0.27,1,1,4560,1675,25.42,11,0,False,False,normal,0,0.008349,0.055807,0.067547,,,HIGH,HIGH,0.89673,1,CORRECT
2024-01-22 17:26:47,ALT_329341,OPD_ESP32_ENV_001,ESP32_Environment,OPD,4,False,192.168.46.19,10.0.10.158,33121,80,HTTP,320,50,0.83,1,4,16000,8937,57.23,17,0,False,False,normal,0,0.102805,0.118911,0.039929,,,CRITICAL,CRITICAL,0.947646,1,CORRECT
2024-02-06 14:01:24,ALT_841398,WARD_ESP32_TEMP_001,ESP32_Temperature,General_Ward,6,False,192.168.40.130,10.0.3.189,34581,80,HTTP,742,1627,27.12,4,35,1207234,720126,21.27,14,1,False,False,mqtt_injection,35,0.811521,0.905135,0.208473,GRP_28148,CAMP_048,HIGH,HIGH,0.941432,1,CORRECT
2024-02-09 04:18:08,ALT_701894,REHAB_ESP32_TEMP_001,ESP32_Temperature,Rehabilitation,5,False,192.168.44.4,10.0.6.132,14687,80,HTTP,1894,939,15.65,30,95,1778466,564224,53.7,4,4,True,False,mitm_ssl_strip,44,0.940395,0.833344,0.398173,GRP_36808,CAMP_012,HIGH,HIGH,0.90345,1,CORRECT
2024-02-07 06:31:59,ALT_633624,REHAB_ESP32_FALL_001,ESP32_Fall_Detection,Rehabilitation,7,False,192.168.30.13,10.0.2.156,43171,80,WiFi,1820,1636,27.27,16,131,2977520,1248234,1.69,6,2,False,False,mqtt_injection,30,0.622852,0.794495,0.579262,GRP_30772,CAMP_045,HIGH,HIGH,0.854451,1,CORRECT
2024-02-13 14:51:46,ALT_631218,ICU_ESP32_ECG_002,ESP32_ECG_Monitor,ICU,9,True,192.168.37.225,10.0.8.21,31836,8883,MQTT,1243,206,3.43,46,192,256058,141943,59.24,14,1,False,False,wifi_deauth,28,0.612636,0.689991,0.370243,GRP_37984,CAMP_013,CRITICAL,CRITICAL,0.968017,1,CORRECT
2024-01-23 21:59:58,ALT_795652,HOME_ESP32_TEMP_001,ESP32_Temperature,Home_Care,4,False,192.168.41.73,10.0.4.15,35532,443,HTTPS,667,540,9.0,26,29,360180,134035,38.48,21,1,False,False,replay_attack,31,0.851436,0.621815,0.354446,GRP_34372,CAMP_003,HIGH,HIGH,0.973292,1,CORRECT
2024-01-30 18:56:27,ALT_628927,WARD_ESP32_TEMP_001,ESP32_Temperature,General_Ward,6,False,192.168.2.186,10.0.5.180,6656,80,HTTP,1337,353,5.88,36,190,471961,308611,13.94,18,1,False,False,ble_spoofing,24,0.804072,0.875364,0.37779,GRP_35388,CAMP_024,HIGH,HIGH,0.9614,1,CORRECT
2024-01-29 11:40:19,ALT_727314,REHAB_ESP32_TEMP_001,ESP32_Temperature,Rehabilitation,5,False,192.168.18.38,10.0.1.247,50196,80,HTTP,197,17,0.28,1,3,3349,1327,49.81,11,0,False,False,normal,0,0.121523,0.117463,0.018053,,,HIGH,HIGH,0.931503,1,CORRECT
2024-01-15 07:16:47,ALT_701598,WARD_ESP32_TEMP_001,ESP32_Temperature,General_Ward,6,False,192.168.50.130,10.0.4.68,11896,80,HTTP,207,10,0.17,1,3,2070,822,28.32,7,0,False,False,normal,0,0.089933,0.110842,0.09124,,,CRITICAL,CRITICAL,0.992222,1,CORRECT
2024-02-06 16:58:50,ALT_124440,HOME_ESP32_FALL_001,ESP32_Fall_Detection,Home_Care,6,False,192.168.21.198,10.0.6.26,40113,443,WiFi,248,10,0.17,1,1,2480,900,45.28,16,1,False,False,normal,0,0.106346,0.150265,0.028016,,,HIGH,HIGH,0.928896,1,CORRECT
2024-02-04 20:24:24,ALT_904922,WARD_ESP32_FALL_001,ESP32_Fall_Detection,General_Ward,7,False,192.168.12.164,10.0.5.116,4219,80,WiFi,1268,916,15.27,35,69,1161488,491564,36.99,20,6,False,True,ddos,40,0.647182,0.517696,0.559822,GRP_5937,CAMP_011,CRITICAL,CRITICAL,0.976273,1,CORRECT
2024-01-30 23:35:06,ALT_789801,WARD_ESP32_HR_001,ESP32_Pulse_Oximeter,General_Ward,7,False,192.168.24.6,10.0.2.97,14480,63318,BLE,355,19,0.32,1,2,6745,4116,36.14,23,1,True,False,normal,0,0.003885,0.108201,0.090452,,,CRITICAL,CRITICAL,0.915937,1,CORRECT
2024-02-06 19:41:18,ALT_271227,HOME_ESP32_FALL_001,ESP32_Fall_Detection,Home_Care,6,False,192.168.3.93,10.0.9.226,41459,443,WiFi,213,8,0.13,1,0,1704,736,17.03,19,1,False,False,normal,0,0.022018,0.018013,0.070313,,,HIGH,HIGH,0.822003,1,CORRECT
2024-01-26 01:16:12,ALT_693676,WARD_ESP32_TEMP_001,ESP32_Temperature,General_Ward,6,False,192.168.12.87,10.0.7.165,40215,80,HTTP,1570,634,10.57,6,99,995380,485498,38.23,1,4,True,False,ddos,35,0.745588,0.773515,0.156924,GRP_37103,CAMP_011,CRITICAL,CRITICAL,0.889883,1,CORRECT
2024-01-31 01:28:18,ALT_366798,ICU_ESP32_ECG_001,ESP32_ECG_Monitor,ICU,10,True,192.168.22.129,10.0.7.94,48919,1883,MQTT,314,19,0.32,1,0,5966,2758,21.75,1,2,True,False,normal,0,0.020443,0.185927,0.026339,,,CRITICAL,CRITICAL,0.98336,1,CORRECT
2024-01-19 06:02:54,ALT_352381,OPD_ESP32_TEMP_001,ESP32_Temperature,OPD,5,False,192.168.50.136,10.0.10.158,9618,8883,MQTT,692,1035,17.25,33,50,716220,370589,34.53,6,4,False,False,ddos,40,0.827173,0.538676,0.269867,GRP_27701,CAMP_017,HIGH,HIGH,0.518867,1,CORRECT
2024-01-21 21:38:07,ALT_399184,ICU_ESP32_HR_001,ESP32_Pulse_Oximeter,ICU,10,True,192.168.44.204,10.0.2.253,34687,8883,MQTT,233,12,0.2,1,1,2796,1078,13.43,21,6,False,True,normal,0,0.088001,0.086688,0.054171,,,CRITICAL,CRITICAL,1.0,1,CORRECT
2024-02-08 13:04:19,ALT_464545,ICU_ESP32_ECG_002,ESP32_ECG_Monitor,ICU,9,True,192.168.50.122,10.0.4.27,55337,1883,MQTT,280,28,0.47,1,5,7840,4084,1.31,13,3,False,False,normal,0,0.058445,0.179661,0.09442,,,CRITICAL,CRITICAL,0.998889,1,CORRECT
2024-01-26 23:58:05,ALT_736314,REHAB_ESP32_FALL_001,ESP32_Fall_Detection,Rehabilitation,7,False,192.168.26.229,10.0.1.52,61477,443,WiFi,1631,1892,31.53,41,89,3085852,1022528,37.58,23,4,True,False,ddos,41,0.674893,0.5933,0.157894,GRP_39189,CAMP_039,HIGH,HIGH,0.907182,1,CORRECT
2024-02-10 05:18:45,ALT_615298,OPD_ESP32_TEMP_001,ESP32_Temperature,OPD,5,False,192.168.14.135,10.0.1.157,39342,8883,MQTT,389,26,0.43,1,3,10114,5316,51.97,5,5,True,True,normal,0,0.176519,0.069454,0.094771,,,CRITICAL,CRITICAL,0.995,1,CORRECT
2024-02-09 17:59:32,ALT_232382,ICU_ESP32_HR_001,ESP32_Pulse_Oximeter,ICU,10,True,192.168.15.137,10.0.2.44,15810,8883,MQTT,285,26,0.43,1,0,7410,2559,35.27,17,4,False,False,normal,0,0.124831,0.113558,0.098254,,,CRITICAL,CRITICAL,0.995,1,CORRECT
2024-02-05 15:19:44,ALT_221142,WARD_ESP32_HR_001,ESP32_Pulse_Oximeter,General_Ward,7,False,192.168.49.123,10.0.1.12,8383,60874,BLE,1192,1310,21.83,16,82,1561520,580535,16.21,15,0,False,False,wifi_deauth,18,0.781491,0.929978,0.27709,GRP_33824,CAMP_006,HIGH,HIGH,0.925457,1,CORRECT
2024-01-20 22:57:00,ALT_280628,WARD_ESP32_TEMP_001,ESP32_Temperature,General_Ward,6,False,192.168.21.69,10.0.5.32,16502,80,HTTP,195,31,0.52,1,0,6045,2359,59.46,22,5,False,True,normal,0,0.173862,0.154192,0.09112,,,CRITICAL,CRITICAL,0.748507,1,CORRECT
2024-01-28 05:04:05,ALT_940357,OPD_ESP32_TEMP_001,ESP32_Temperature,OPD,5,False,192.168.19.182,10.0.10.250,9132,1883,MQTT,149,49,0.82,1,1,7301,2998,52.73,5,6,True,True,normal,0,0.04323,0.08491,0.024827,,,CRITICAL,CRITICAL,0.961917,1,CORRECT
2024-01-26 13:20:09,ALT_150675,WARD_ESP32_FALL_001,ESP32_Fall_Detection,General_Ward,7,False,192.168.47.197,10.0.2.185,20146,443,WiFi,393,17,0.28,1,0,6681,3405,44.93,13,4,False,False,normal,0,0.056822,0.17804,0.032236,,,HIGH,HIGH,0.752976,1,CORRECT
2024-01-27 19:21:52,ALT_134705,HOME_ESP32_TEMP_001,ESP32_Temperature,Home_Care,4,False,192.168.20.233,10.0.9.148,2015,443,HTTPS,470,23,0.38,1,0,10810,6306,58.82,19,5,False,True,normal,0,0.018069,0.146124,0.047506,,,CRITICAL,CRITICAL,1.0,1,CORRECT
2024-02-07 22:00:16,ALT_573692,ER_ESP32_HR_001,ESP32_Pulse_Oximeter,Emergency,9,True,192.168.26.55,10.0.1.58,29447,8883,MQTT,291,50,0.83,1,2,14550,8029,23.57,22,2,False,False,normal,0,0.152453,0.164318,0.094229,,,CRITICAL,CRITICAL,0.933975,1,CORRECT
2024-01-24 08:57:54,ALT_709971,ICU_ESP32_HR_001,ESP32_Pulse_Oximeter,ICU,10,True,192.168.36.68,10.0.4.20,43903,8883,MQTT,1293,1388,23.13,5,120,1794684,950084,31.25,8,2,False,False,firmware_exploit,45,0.656919,0.739273,0.499237,GRP_12179,CAMP_044,CRITICAL,CRITICAL,0.874982,1,CORRECT
2024-01-19 00:30:18,ALT_830993,ER_ESP32_FALL_001,ESP32_Fall_Detection,Emergency,8,False,192.168.42.16,10.0.7.225,39746,443,WiFi,506,29,0.48,1,0,14674,5015,50.03,0,4,True,False,normal,0,0.052944,0.197992,0.091045,,,CRITICAL,CRITICAL,0.55389,1,CORRECT
2024-01-27 21:03:38,ALT_643963,HOME_ESP32_TEMP_001,ESP32_Temperature,Home_Care,4,False,192.168.43.251,10.0.6.121,10390,443,HTTPS,1035,1905,31.75,33,122,1971675,1119029,17.86,21,5,False,True,ble_spoofing,30,0.800605,0.609298,0.209145,GRP_11328,CAMP_031,HIGH,HIGH,0.92391,1,CORRECT
2024-01-21 22:56:40,ALT_877634,OPD_ESP32_HR_001,ESP32_Pulse_Oximeter,OPD,5,False,192.168.21.105,10.0.3.221,25259,64681,BLE,782,957,15.95,47,19,748374,509757,0.75,22,6,False,True,firmware_exploit,45,0.668098,0.780193,0.23766,GRP_11998,CAMP_046,CRITICAL,HIGH,0.776603,0,INCORRECT
2024-01-26 16:52:48,ALT_307223,ICU_ESP32_TEMP_001,ESP32_Temperature,ICU,8,False,192.168.7.24,10.0.1.222,48217,1883,MQTT,1384,995,16.58,15,65,1377080,472629,36.07,16,4,False,False,firmware_exploit,45,0.669445,0.793531,0.287511,GRP_8275,CAMP_044,CRITICAL,CRITICAL,0.589553,1,CORRECT
2024-01-29 14:28:00,ALT_392666,ICU_ESP32_HR_001,ESP32_Pulse_Oximeter,ICU,10,True,192.168.35.162,10.0.6.235,60902,1883,MQTT,416,49,0.82,1,4,20384,13292,50.2,14,0,False,False,normal,0,0.189812,0.101583,0.012224,,,CRITICAL,CRITICAL,0.924905,1,CORRECT
2024-02-09 22:34:51,ALT_883703,ER_ESP32_ECG_001,ESP32_ECG_Monitor,Emergency,9,True,192.168.45.95,10.0.8.215,33865,8883,MQTT,1193,117,1.95,19,136,139581,76320,38.77,22,4,False,False,mqtt_injection,29,0.912523,0.756916,0.36489,GRP_39534,CAMP_028,CRITICAL,HIGH,0.512019,0,INCORRECT
2024-02-05 11:14:35,ALT_811004,ICU_ESP32_ECG_002,ESP32_ECG_Monitor,ICU,9,True,192.168.25.24,10.0.5.50,57925,1883,MQTT,284,9,0.15,1,3,2556,955,29.47,11,0,False,False,normal,0,0.148223,0.062321,0.080252,,,CRITICAL,CRITICAL,0.998,1,CORRECT
2024-02-08 19:54:05,ALT_396237,OPD_ESP32_TEMP_001,ESP32_Temperature,OPD,5,False,192.168.5.174,10.0.2.99,52477,8883,MQTT,252,31,0.52,1,4,7812,4411,4.66,19,3,False,False,normal,0,0.121876,0.106757,0.008729,,,HIGH,HIGH,0.865053,1,CORRECT
2024-01-27 20:30:19,ALT_840427,HOME_ESP32_FALL_001,ESP32_Fall_Detection,Home_Care,6,False,192.168.41.99,10.0.3.170,32039,8080,WiFi,1956,764,12.73,24,54,1494384,815234,4.57,20,5,False,True,mqtt_injection,35,0.900124,0.905269,0.285361,GRP_25436,CAMP_025,CRITICAL,CRITICAL,1.0,1,CORRECT
2024-02-01 20:34:38,ALT_523006,ER_ESP32_TEMP_001,ESP32_Temperature,Emergency,7,False,192.168.45.151,10.0.1.54,58324,80,HTTP,458,25,0.42,1,2,11450,4845,48.21,20,3,False,False,normal,0,0.126681,0.149514,0.090102,,,HIGH,HIGH,0.951707,1,CORRECT
2024-02-06 01:07:23,ALT_914067,ER_ESP32_FALL_001,ESP32_Fall_Detection,Emergency,8,False,192.168.37.205,10.0.5.202,56158,80,WiFi,578,327,5.45,4,89,189006,119803,44.29,1,1,True,False,firmware_exploit,45,0.731759,0.723854,0.516478,GRP_21100,CAMP_038,CRITICAL,CRITICAL,0.989143,1,CORRECT
2024-01-15 04:15:38,ALT_775566,WARD_ESP32_ENV_001,ESP32_Environment,General_Ward,5,False,192.168.11.172,10.0.4.212,37329,80,HTTP,213,22,0.37,1,2,4686,2469,43.13,4,0,True,False,normal,0,0.068227,0.047229,0.037819,,,HIGH,HIGH,0.85672,1,CORRECT
2024-02-02 08:42:44,ALT_756744,REHAB_ESP32_FALL_001,ESP32_Fall_Detection,Rehabilitation,7,False,192.168.26.95,10.0.2.105,24489,8080,WiFi,381,35,0.58,1,0,13335,7162,29.71,8,4,False,False,normal,0,0.171875,0.17763,0.024321,,,HIGH,HIGH,0.929764,1,CORRECT
2024-01-28 22:48:21,ALT_378363,HOME_ESP32_TEMP_001,ESP32_Temperature,Home_Care,4,False,192.168.8.13,10.0.4.52,56385,443,HTTPS,590,922,15.37,43,187,543980,335701,19.05,22,6,False,True,mitm_ssl_strip,38,0.624044,0.522319,0.150582,GRP_25991,CAMP_040,CRITICAL,CRITICAL,0.998,1,CORRECT
2024-02-11 22:33:25,ALT_197751,ICU_ESP32_TEMP_001,ESP32_Temperature,ICU,8,False,192.168.38.134,10.0.2.169,25115,8883,MQTT,172,14,0.23,1,0,2408,1483,15.92,22,6,False,True,normal,0,0.025189,0.144883,0.077237,,,CRITICAL,CRITICAL,0.998462,1,CORRECT
2024-02-07 20:28:26,ALT_176051,HOME_ESP32_FALL_001,ESP32_Fall_Detection,Home_Care,6,False,192.168.31.185,10.0.6.178,14851,80,WiFi,360,14,0.23,1,4,5040,2193,40.34,20,2,False,False,normal,0,0.019049,0.077158,0.004415,,,HIGH,HIGH,0.823295,1,CORRECT
2024-02-05 19:46:46,ALT_255045,HOME_ESP32_FALL_001,ESP32_Fall_Detection,Home_Care,6,False,192.168.44.24,10.0.5.76,58981,80,WiFi,508,12,0.2,1,2,6096,1905,30.68,19,0,False,False,normal,0,0.014522,0.185297,0.033417,,,CRITICAL,CRITICAL,0.969298,1,CORRECT
2024-02-07 21:59:43,ALT_627875,HOME_ESP32_HR_001,ESP32_Pulse_Oximeter,Home_Care,5,False,192.168.29.128,10.0.8.48,20861,54260,BLE,390,26,0.43,1,2,10140,6505,36.72,21,2,False,False,normal,0,0.029439,0.195666,0.016264,,,MEDIUM,HIGH,0.498958,0,INCORRECT
2024-02-12 16:01:08,ALT_957731,HOME_ESP32_HR_001,ESP32_Pulse_Oximeter,Home_Care,5,False,192.168.23.167,10.0.9.188,41423,60004,BLE,466,45,0.75,1,4,20970,9496,18.54,16,0,False,False,normal,0,0.119633,0.132518,0.08645,,,HIGH,HIGH,0.943767,1,CORRECT
2024-01-23 03:11:43,ALT_741187,ICU_ESP32_ECG_001,ESP32_ECG_Monitor,ICU,10,True,192.168.10.30,10.0.10.57,47146,8883,MQTT,166,40,0.67,1,4,6640,2255,57.84,3,1,True,False,normal,0,0.080271,0.034652,0.021543,,,CRITICAL,CRITICAL,0.996053,1,CORRECT
2024-02-03 08:29:51,ALT_209443,ER_ESP32_ECG_001,ESP32_ECG_Monitor,Emergency,9,True,192.168.27.45,10.0.2.130,9431,1883,MQTT,178,15,0.25,1,2,2670,1010,8.34,8,5,False,True,normal,0,0.159259,0.088089,0.045695,,,HIGH,HIGH,0.827193,1,CORRECT
2024-01-31 06:57:08,ALT_691874,ICU_ESP32_ECG_002,ESP32_ECG_Monitor,ICU,9,True,192.168.4.94,10.0.6.143,62162,1883,MQTT,287,48,0.8,1,3,13776,6660,52.05,6,2,False,False,normal,0,0.006285,0.172457,0.00079,,,CRITICAL,CRITICAL,0.984855,1,CORRECT
2024-01-22 20:33:46,ALT_221983,WARD_ESP32_TEMP_002,ESP32_Temperature,General_Ward,6,False,192.168.40.115,10.0.2.64,50626,8883,MQTT,465,6,0.1,1,2,2790,1830,28.52,20,0,False,False,normal,0,0.186346,0.046742,0.074169,,,CRITICAL,CRITICAL,0.983424,1,CORRECT
2024-01-19 09:52:55,ALT_741879,WARD_ESP32_TEMP_002,ESP32_Temperature,General_Ward,6,False,192.168.26.163,10.0.10.254,60132,8883,MQTT,326,23,0.38,1,4,7498,3990,24.4,9,4,False,False,normal,0,0.081455,0.01224,0.001473,,,CRITICAL,CRITICAL,0.996667,1,CORRECT
2024-02-11 10:59:10,ALT_562917,OPD_ESP32_HR_001,ESP32_Pulse_Oximeter,OPD,5,False,192.168.47.101,10.0.10.103,51174,57880,BLE,666,1413,23.55,44,134,941058,304838,8.66,10,6,False,True,firmware_exploit,45,0.843364,0.705491,0.174629,GRP_18859,CAMP_046,HIGH,HIGH,0.951058,1,CORRECT
2024-01-28 01:47:39,ALT_723204,HOME_ESP32_HR_001,ESP32_Pulse_Oximeter,Home_Care,5,False,192.168.1.194,10.0.10.76,1710,55287,BLE,277,26,0.43,1,5,7202,4225,32.51,1,6,True,True,normal,0,0.015592,0.125771,0.035132,,,HIGH,HIGH,0.804338,1,CORRECT
2024-01-28 04:31:45,ALT_477111,WARD_ESP32_FALL_001,ESP32_Fall_Detection,General_Ward,7,False,192.168.19.116,10.0.3.96,11928,80,WiFi,211,36,0.6,1,0,7596,2512,47.57,4,6,True,True,normal,0,0.182709,0.179284,0.030719,,,CRITICAL,CRITICAL,1.0,1,CORRECT
