timestamp,device_id,device_type,ward,life_support,criticality_tier,protocol,src_ip,dst_port,heart_rate_bpm,ppg_raw_value,attack_type,is_attack
1728625,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,68,28433,normal,FALSE
1730662,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,70,27871,normal,FALSE
1732681,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,70,27842,normal,FALSE
1734693,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,69,27634,normal,FALSE
1736722,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,69,27774,normal,FALSE
1738751,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,69,28279,normal,FALSE
1740754,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,69,27872,normal,FALSE
1742758,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,69,27763,normal,FALSE
1744785,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,69,27645,normal,FALSE
1746796,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,70,27541,normal,FALSE
1748825,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,71,28385,normal,FALSE
1750831,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,71,27570,normal,FALSE
1752856,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,71,28018,normal,FALSE
1754886,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,71,27714,normal,FALSE
1756910,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,70,27942,normal,FALSE
1758926,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,70,28193,normal,FALSE
1760927,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,70,27859,normal,FALSE
1762940,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,70,28500,normal,FALSE
1764945,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,71,28816,normal,FALSE
1766978,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,71,28034,normal,FALSE
1769013,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,71,28297,normal,FALSE
1771035,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,72,28097,normal,FALSE
1773055,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,72,27999,normal,FALSE
1775076,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,71,27986,normal,FALSE
1777078,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,71,28572,normal,FALSE
1779112,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,70,27725,normal,FALSE
1781131,PULSE_229,ESP32_Pulse_Oximeter,ICU,TRUE,9,TCP,172.27.32.11,4444,175,28492,ddos,TRUE
1781161,PULSE_657,ESP32_Pulse_Oximeter,ICU,TRUE,9,TCP,172.21.4.166,8080,1,8188,ddos,TRUE
1781191,PULSE_118,ESP32_Pulse_Oximeter,ICU,TRUE,9,HTTP,172.22.121.198,8080,107,1572,ddos,TRUE
1781221,PULSE_120,ESP32_Pulse_Oximeter,ICU,TRUE,9,TCP,172.24.103.237,4444,38,15572,ddos,TRUE
1781251,PULSE_957,ESP32_Pulse_Oximeter,ICU,TRUE,9,TCP,172.22.163.241,1883,43,62512,ddos,TRUE
1781281,PULSE_849,ESP32_Pulse_Oximeter,ICU,TRUE,9,HTTP,172.30.203.29,1883,134,396,ddos,TRUE
1781311,PULSE_832,ESP32_Pulse_Oximeter,ICU,TRUE,9,TCP,172.28.153.11,1883,11,64895,ddos,TRUE
1781341,PULSE_999,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,172.22.173.99,8080,58,20759,ddos,TRUE
1781371,PULSE_592,ESP32_Pulse_Oximeter,ICU,TRUE,9,TCP,172.25.10.254,8080,92,32417,ddos,TRUE
1781401,PULSE_764,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,172.28.142.151,1883,96,43659,ddos,TRUE
1781431,PULSE_542,ESP32_Pulse_Oximeter,ICU,TRUE,9,HTTP,172.25.231.71,4444,81,41799,ddos,TRUE
1781461,PULSE_327,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,172.28.209.233,4444,30,32586,ddos,TRUE
1781491,PULSE_229,ESP32_Pulse_Oximeter,ICU,TRUE,9,TCP,172.31.120.40,8080,71,48939,ddos,TRUE
1781521,PULSE_229,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,172.19.103.165,4444,157,53395,ddos,TRUE
1781551,PULSE_533,ESP32_Pulse_Oximeter,ICU,TRUE,9,TCP,172.16.3.172,1883,76,40404,ddos,TRUE
1781581,PULSE_993,ESP32_Pulse_Oximeter,ICU,TRUE,9,HTTP,172.23.169.109,1883,177,57394,ddos,TRUE
1781611,PULSE_744,ESP32_Pulse_Oximeter,ICU,TRUE,9,HTTP,172.28.138.244,1883,18,14356,ddos,TRUE
1781641,PULSE_447,ESP32_Pulse_Oximeter,ICU,TRUE,9,TCP,172.18.95.178,4444,182,13414,ddos,TRUE
1781671,PULSE_732,ESP32_Pulse_Oximeter,ICU,TRUE,9,HTTP,172.20.209.157,4444,176,52495,ddos,TRUE
1781701,PULSE_342,ESP32_Pulse_Oximeter,ICU,TRUE,9,HTTP,172.16.236.120,4444,132,64773,ddos,TRUE
1781731,PULSE_491,ESP32_Pulse_Oximeter,ICU,TRUE,9,TCP,172.30.122.142,1883,93,5976,ddos,TRUE
1781761,PULSE_276,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,172.19.55.61,1883,74,26832,ddos,TRUE
1781791,PULSE_421,ESP32_Pulse_Oximeter,ICU,TRUE,9,TCP,172.18.68.139,1883,147,19777,ddos,TRUE
1781821,PULSE_790,ESP32_Pulse_Oximeter,ICU,TRUE,9,TCP,172.31.48.99,8080,34,37519,ddos,TRUE
1781851,PULSE_558,ESP32_Pulse_Oximeter,ICU,TRUE,9,TCP,172.16.145.3,8080,171,20517,ddos,TRUE
1781881,PULSE_249,ESP32_Pulse_Oximeter,ICU,TRUE,9,HTTP,172.16.8.99,8080,71,38893,ddos,TRUE
1781911,PULSE_948,ESP32_Pulse_Oximeter,ICU,TRUE,9,TCP,172.26.96.22,8080,8,25949,ddos,TRUE
1781941,PULSE_737,ESP32_Pulse_Oximeter,ICU,TRUE,9,TCP,172.26.88.219,4444,33,9720,ddos,TRUE
1781971,PULSE_208,ESP32_Pulse_Oximeter,ICU,TRUE,9,TCP,172.22.181.151,4444,108,34108,ddos,TRUE
1782001,PULSE_833,ESP32_Pulse_Oximeter,ICU,TRUE,9,HTTP,172.22.32.203,8080,98,38093,ddos,TRUE
1782031,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,69,27701,normal,FALSE
1784037,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,69,28117,normal,FALSE
1786070,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,69,28097,normal,FALSE
1788082,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,69,28019,normal,FALSE
1790109,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,70,27350,normal,FALSE
1792138,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,71,28032,normal,FALSE
1794160,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,70,28308,normal,FALSE
1796189,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,69,27935,normal,FALSE
1798216,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,70,27621,normal,FALSE
1800245,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,71,28353,normal,FALSE
1802248,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,71,27591,normal,FALSE
1804258,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,70,28588,normal,FALSE
1806282,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,70,27858,normal,FALSE
1808298,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,71,28513,normal,FALSE
1810331,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,71,27193,normal,FALSE
1812355,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,70,28159,normal,FALSE
1814369,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,70,28484,normal,FALSE
1816386,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,69,28625,normal,FALSE
1818401,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,69,27887,normal,FALSE
1820416,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,67,27899,normal,FALSE
1822423,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,68,28379,normal,FALSE
1824446,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,69,28266,normal,FALSE
1826466,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,69,27713,normal,FALSE
1828501,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,69,28053,normal,FALSE
1830528,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,69,28044,normal,FALSE
1832543,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,68,28198,normal,FALSE
1834571,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,68,28100,normal,FALSE
1836588,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,67,28031,normal,FALSE
1838592,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,66,28270,normal,FALSE
1840624,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,66,28040,normal,FALSE
1842646,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,66,27700,normal,FALSE
1844667,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,65,27873,normal,FALSE
1846681,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,65,28181,normal,FALSE
1848718,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,65,28226,normal,FALSE
1850738,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,65,26601,normal,FALSE
1852746,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,65,28289,normal,FALSE
1854763,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,65,27887,normal,FALSE
1856769,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,63,28470,normal,FALSE
1858777,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,64,28442,normal,FALSE
1860779,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,64,27696,normal,FALSE
1862812,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,64,28195,normal,FALSE
1864817,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,63,28065,normal,FALSE
1866822,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,64,28086,normal,FALSE
1868836,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,63,28530,normal,FALSE
1870870,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,63,27203,normal,FALSE
1872871,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,62,28362,normal,FALSE
1874895,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,63,28112,normal,FALSE
1876921,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,62,28570,normal,FALSE
1878938,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,63,28360,normal,FALSE
1880975,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,63,28403,normal,FALSE
1882998,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,63,28000,normal,FALSE
1885027,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,63,26907,normal,FALSE
1887038,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,63,28076,normal,FALSE
1889073,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,63,27269,normal,FALSE
1891081,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,63,28239,normal,FALSE
1893088,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,63,28628,normal,FALSE
1895125,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,63,27539,normal,FALSE
1897129,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,62,27959,normal,FALSE
1899140,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,64,27705,normal,FALSE
1901167,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,64,28603,normal,FALSE
1903180,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,64,27859,normal,FALSE
1905184,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,63,27823,normal,FALSE
1907197,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,62,28010,normal,FALSE
1909231,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,63,28181,normal,FALSE
1911267,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,63,27530,normal,FALSE
1913282,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,63,28186,normal,FALSE
1915297,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,63,28118,normal,FALSE
1917321,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,64,28793,normal,FALSE
1919339,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,64,28243,normal,FALSE
1921369,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,65,27993,normal,FALSE
1923394,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,65,27498,normal,FALSE
1925408,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,63,28905,normal,FALSE
1927414,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,63,27943,normal,FALSE
1929420,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,63,27868,normal,FALSE
1931456,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,63,28564,normal,FALSE
1933480,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,63,27807,normal,FALSE
1935487,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,63,28224,normal,FALSE
1937499,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,63,28556,normal,FALSE
1939523,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,63,27714,normal,FALSE
1941540,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,64,27520,normal,FALSE
1943561,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,63,28739,normal,FALSE
1945593,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,63,27453,normal,FALSE
1947621,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,62,28736,normal,FALSE
1949638,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,63,28221,normal,FALSE
1951666,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,64,28175,normal,FALSE
1953703,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,64,28146,normal,FALSE
1955723,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,64,28095,normal,FALSE
1957736,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,64,28421,normal,FALSE
1959737,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,63,27967,normal,FALSE
1961741,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,62,27866,normal,FALSE
1963750,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,61,28794,normal,FALSE
1965775,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,61,28469,normal,FALSE
1967786,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,61,27516,normal,FALSE
1969787,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,60,28075,normal,FALSE
1971795,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,61,28095,normal,FALSE
1973829,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,61,27566,normal,FALSE
1975858,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,60,28230,normal,FALSE
1977872,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,59,27327,normal,FALSE
1979902,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,60,28417,normal,FALSE
1981910,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,60,28203,normal,FALSE
1983944,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,59,27699,normal,FALSE
1985956,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,58,28232,normal,FALSE
1987981,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,58,28275,normal,FALSE
1989998,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,57,28187,normal,FALSE
1992026,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,57,28498,normal,FALSE
1994027,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,56,28103,normal,FALSE
1996035,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,57,27592,normal,FALSE
1998050,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,57,27450,normal,FALSE
2000069,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,58,27700,normal,FALSE
2002086,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,58,27816,normal,FALSE
2004104,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,59,28669,normal,FALSE
2006114,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,59,27413,normal,FALSE
2008125,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,58,27684,normal,FALSE
2010147,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,57,28300,normal,FALSE
2012167,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,58,27878,normal,FALSE
2014172,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,57,27797,normal,FALSE
2016206,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,59,27972,normal,FALSE
2018209,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,59,28662,normal,FALSE
2020224,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,58,27863,normal,FALSE
2022234,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,58,28316,normal,FALSE
2024235,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,57,27966,normal,FALSE
2026252,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,58,28366,normal,FALSE
2028277,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,58,27677,normal,FALSE
2030293,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,58,27836,normal,FALSE
2032312,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,58,27642,normal,FALSE
2034345,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,59,27815,normal,FALSE
2036378,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,59,27176,normal,FALSE
2038410,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,59,27623,normal,FALSE
2040429,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,59,28528,normal,FALSE
2042436,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,60,27519,normal,FALSE
2044473,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,61,28984,normal,FALSE
2046503,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,60,28134,normal,FALSE
2048513,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,60,27473,normal,FALSE
2050548,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,60,27953,normal,FALSE
2052569,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,60,27770,normal,FALSE
2054571,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,60,27549,normal,FALSE
2056606,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,60,28223,normal,FALSE
2058611,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,59,28098,normal,FALSE
2060640,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,59,27449,normal,FALSE
