timestamp,device_id,device_type,ward,life_support,criticality_tier,protocol,src_ip,dst_port,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,fall_detected,posture_event,attack_type,is_attack
986924,MOTION_536,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,TCP,10.123.38.207,9999,0.6899,2.8122,16.3462,-0.0657,-0.2105,-0.1351,FALSE,SITTING,ddos,TRUE
986954,MOTION_345,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.194.187.218,9999,-0.0976,-9.4135,10.963,0.0879,0.4735,0.4455,FALSE,SITTING,ddos,TRUE
986984,MOTION_666,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,HTTP,10.151.154.47,9999,-7.3634,14.2644,-18.4499,0.2733,0.1968,0.0878,FALSE,SITTING,ddos,TRUE
987014,MOTION_406,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,HTTP,10.17.30.243,9999,10.9728,14.1798,4.5288,-0.3978,-0.4567,-0.2506,FALSE,SITTING,ddos,TRUE
987044,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,-0.0249,-0.0041,9.8948,0.0591,-0.097,0.0139,FALSE,STANDING,normal,FALSE
992067,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,-0.0334,-0.0177,8.6039,0.0852,0.3327,-0.0014,FALSE,SITTING,normal,FALSE
997083,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,-0.05,0.0417,9.7828,0.314,-0.3983,-0.8059,FALSE,STANDING,normal,FALSE
1002112,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,0.1108,0.1558,8.1704,-0.2091,0.6374,-0.1781,FALSE,SITTING,normal,FALSE
1007117,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,0.1423,0.1436,1.7417,0.0935,0.0037,0.0182,FALSE,LYING,normal,FALSE
1012139,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,0.275,-0.0636,1.521,0.5113,-0.0249,0.1953,FALSE,LYING,normal,FALSE
1017171,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,-0.0102,-0.0167,1.2199,-0.0909,0.2918,0.0788,FALSE,LYING,normal,FALSE
1022226,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,0.1398,0.2167,8.3791,-0.1467,-0.0805,-0.409,FALSE,SITTING,normal,FALSE
1027246,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,0.1152,0.0622,8.8076,0.4356,-0.2055,0.3541,FALSE,SITTING,normal,FALSE
1032323,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,0.0346,0.2652,8.5103,-0.074,-0.9351,-0.2443,FALSE,SITTING,normal,FALSE
