timestamp,device_id,device_type,ward,life_support,criticality_tier,protocol,src_ip,dst_port,attack_type,is_attack,sensor_source,priority_label
2399882,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2401915,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2403952,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2405973,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2407999,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2410026,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2412052,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2414087,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2416088,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2418107,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2420116,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2422140,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2424174,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2426185,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2428222,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2430234,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2432263,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2434293,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2436304,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2438341,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2440359,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2442392,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2444412,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2446441,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2448462,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2450478,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2452507,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2454534,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2456559,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2458586,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2460591,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2462598,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2464610,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2466637,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2468645,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2470674,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2472698,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2474707,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2476731,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2478765,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2480770,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2482793,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2484811,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2486824,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2488832,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2490834,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2492870,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2494884,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2496903,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2498916,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2500945,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2502967,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2504986,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2507003,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2509029,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2511042,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2513067,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2515081,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2517104,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2519109,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2521132,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2523168,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2525199,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2527202,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2529224,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2531232,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2533257,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2535279,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2537311,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2539345,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2541353,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2543368,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2545374,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2547392,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2549421,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2551457,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2553486,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2555504,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2557524,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2559527,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2561555,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2563571,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2565608,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2567623,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2569636,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2571638,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2573647,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2575681,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2577687,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2579717,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2581751,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2583768,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2585790,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2587800,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2589824,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2591826,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2593841,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2595845,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2597877,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2599885,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2601901,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2603914,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2605940,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2607942,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2609943,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2611950,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2613970,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2615990,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2617997,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2620033,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2622050,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2624085,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2626109,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2628138,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2630147,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2632152,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2634173,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2636187,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2638221,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2640237,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2642255,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2644256,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2646263,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2648293,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2650330,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2652357,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2654375,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2656387,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2658407,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2660438,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2662450,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2664472,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2666500,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2668523,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2670538,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2672541,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2674567,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2676575,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2678611,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2680616,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2682644,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2684651,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2686688,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2688722,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2690754,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2692777,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2694803,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2696833,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2698854,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2700889,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2702917,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2704939,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2706952,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2708980,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2711003,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2713026,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2715037,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2717071,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2719095,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2721111,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2723130,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2725144,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2727151,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2729181,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
2239,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,False,5,BLE_MQTT,10.98.160.21,1883,normal,False,motion,LOW
7291,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,False,5,BLE_MQTT,10.98.160.21,1883,normal,False,motion,LOW
12306,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,False,5,BLE_MQTT,10.98.160.21,1883,normal,False,motion,LOW
17369,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,False,5,BLE_MQTT,10.98.160.21,1883,normal,False,motion,LOW
22392,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,False,5,BLE_MQTT,10.98.160.21,1883,normal,False,motion,LOW
27398,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,False,5,BLE_MQTT,10.98.160.21,1883,normal,False,motion,LOW
32471,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,False,5,BLE_MQTT,10.98.160.21,1883,normal,False,motion,LOW
37521,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,False,5,BLE_MQTT,10.98.160.21,1883,normal,False,motion,LOW
42583,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,False,5,BLE_MQTT,10.98.160.21,1883,normal,False,motion,LOW
47586,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,False,5,BLE_MQTT,10.98.160.21,1883,normal,False,motion,LOW
52672,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,False,5,BLE_MQTT,10.98.160.21,1883,normal,False,motion,LOW
57695,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,False,5,BLE_MQTT,10.98.160.21,1883,normal,False,motion,LOW
62696,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,False,5,BLE_MQTT,10.98.160.21,1883,normal,False,motion,LOW
67761,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,False,5,BLE_MQTT,10.98.160.21,1883,normal,False,motion,LOW
72837,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,False,5,BLE_MQTT,10.98.160.21,1883,normal,False,motion,LOW
77876,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,False,5,BLE_MQTT,10.98.160.21,1883,normal,False,motion,LOW
82885,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,False,5,BLE_MQTT,10.98.160.21,1883,normal,False,motion,LOW
87880,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,False,5,BLE_MQTT,10.98.160.21,1883,normal,False,motion,LOW
92892,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,False,5,BLE_MQTT,10.98.160.21,1883,normal,False,motion,LOW
97960,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,False,5,BLE_MQTT,10.98.160.21,1883,normal,False,motion,LOW
102997,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,False,5,BLE_MQTT,10.98.160.21,1883,sensor_spoofing,True,motion,MEDIUM
108016,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,False,5,BLE_MQTT,10.98.160.21,1883,sensor_spoofing,True,motion,MEDIUM
113063,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,False,5,BLE_MQTT,10.98.160.21,1883,sensor_spoofing,True,motion,MEDIUM
118114,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,False,5,BLE_MQTT,10.98.160.21,1883,sensor_spoofing,True,motion,MEDIUM
123170,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,False,5,BLE_MQTT,10.98.160.21,1883,sensor_spoofing,True,motion,MEDIUM
128192,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,False,5,BLE_MQTT,10.98.160.21,1883,sensor_spoofing,True,motion,MEDIUM
133242,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,False,5,BLE_MQTT,10.98.160.21,1883,sensor_spoofing,True,motion,MEDIUM
138272,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,False,5,BLE_MQTT,10.98.160.21,1883,sensor_spoofing,True,motion,MEDIUM
143343,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,False,5,BLE_MQTT,10.98.160.21,1883,sensor_spoofing,True,motion,MEDIUM
148378,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,False,5,BLE_MQTT,10.98.160.21,1883,sensor_spoofing,True,motion,MEDIUM
153419,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,False,5,BLE_MQTT,10.98.160.21,1883,sensor_spoofing,True,motion,MEDIUM
158414,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,False,5,BLE_MQTT,10.98.160.21,1883,sensor_spoofing,True,motion,MEDIUM
163429,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,False,5,BLE_MQTT,10.98.160.21,1883,sensor_spoofing,True,motion,MEDIUM
